"start time", 224
"stop time", 266
"Time (s)","BCG","ECG ch1","ECG ch2"
0.960518,,15886105,13709542
0.961503,,15885096,13718520
0.962488,,15885433,13725037
0.963444,,15885079,13717935
0.964429,4287338610,15889585,13707687
0.965415,,15895945,13706128
0.966400,,15902654,13708572
0.969326,,15907764,13708758
0.970281,,15896545,13705650
0.971267,,15900556,13702674
0.972252,4287337666,15908913,13706124
0.973237,,15910659,13704704
0.974193,,15914191,13699949
0.975178,,15921662,13699485
0.976163,,15937293,13699963
0.977119,,15934374,13699220
0.978104,,15925779,13703117
0.979089,,15930768,13704569
0.980075,4287337487,15934377,13699809
0.981030,,15930024,13696705
0.982015,,15923448,13695245
0.983001,,15921045,13693552
0.983986,,15922103,13692807
0.984941,,15925890,13697294
0.985927,,15929555,13699769
0.986912,,15936457,13698251
0.987897,,15940961,13696898
0.988853,4287337745,15938020,13698253
0.989838,,15937953,13699673
0.990823,,15942405,13696282
0.991779,,15943665,13689656
0.992764,,15940852,13692930
0.993749,,15937872,13697141
0.994735,,15938512,13696744
0.995690,,15936788,13691130
0.996675,4287338398,15938541,13688204
0.997661,,15944439,13686135
0.998616,,15950554,13684561
0.999601,,15948516,13685717
1.000587,,15931742,13685920
1.001572,,15923862,13685664
1.002527,,15921715,13689417
1.003513,,15922144,13691812
1.004498,4287339465,15926376,13689082
1.005483,,15933264,13680745
1.006439,,15941439,13676377
1.009365,,15950710,13677112
1.010350,,15943835,13678972
1.011335,,15938107,13680614
1.012321,4287340651,15935175,13674940
1.013276,,15929421,13670433
1.014261,,15921912,13673685
1.015247,,15925157,13674719
1.016232,,15933809,13672144
1.017188,,15933297,13671486
1.018173,,15930678,13669897
1.019158,,15938530,13668267
1.020114,,15947073,13670645
1.021099,4287341533,15955476,13674284
1.022084,,15948649,13672927
1.023069,,15935824,13666905
1.024025,,15935229,13661605
1.025010,,15942862,13665069
1.025996,,15949661,13667700
1.026981,,15947902,13667467
1.027936,,15947385,13665657
1.028922,4287341936,15949885,13662707
1.029907,,15948533,13659142
1.030892,,15947869,13654651
1.031848,,15939692,13654419
1.032833,,15935370,13657226
1.033818,,15940063,13657511
1.034774,,15949686,13656624
1.035759,,15950205,13657269
1.036744,4287342176,15946227,13659092
1.037730,,15943662,13657132
1.038685,,15939835,13651430
1.039670,,15941610,13647769
1.040656,,15950745,13646272
1.041641,,15945409,13646049
1.042596,,15936254,13648790
1.043582,,15940021,13652367
1.044567,4287342259,15949583,13652272
1.045522,,15954077,13651232
1.046508,,15950692,13651806
1.047493,,15943670,13650715
1.050091,,15946807,13640104
1.050419,,15950490,13638894
1.051404,,15946695,13642774
1.052360,,15946623,13644927
1.053345,4287342238,15950347,13643342
1.054330,,15951761,13640255
1.055316,,15950450,13637262
1.056271,,15954380,13634979
1.057256,,15956969,13631169
1.058242,,15960004,13628360
1.059227,,15963709,13630295
1.060182,,15953180,13632779
1.061168,4287342334,15944578,13635555
1.062153,,15946524,13634735
1.063108,,15952110,13634192
1.064094,,15953693,13633661
1.065079,,15957859,13632256
1.066064,,15953903,13627245
1.067020,,15947314,13624397
1.068005,,15941717,13626562
1.068990,4287342518,15944475,13626564
1.069976,,15945699,13622755
1.070931,,15943110,13621635
1.071916,,15941490,13624813
1.072902,,15940718,13626470
1.073887,,15947011,13624570
1.074842,,15949140,13624430
1.075828,,15942489,13624614
1.076813,4287342939,15948581,13623424
1.077769,,15955705,13621019
1.078754,,15955910,13617869
1.079739,,15953145,13617406
1.080724,,15953014,13619299
1.081680,,15949130,13620752
1.082665,,15941967,13620149
1.083650,,15941439,13615810
1.084606,,15952271,13614962
1.085591,4287343599,15959139,13617260
1.086577,,15952641,13618302
1.089204,,15962579,13617568
1.089503,,15967169,13612842
1.090488,,15965754,13611106
1.091473,,15965919,13608813
1.092429,,15960224,13608599
1.093414,4287344214,15947751,13606735
1.094399,,15949670,13601367
1.095355,,15954439,13596847
1.096340,,15951684,13593950
1.097325,,15952392,13593509
1.098311,,15949984,13593675
1.099266,,15945432,13595979
1.100251,,15942110,13601188
1.101237,4287344742,15942477,13605140
1.102222,,15942867,13604357
1.103177,,15941445,13602059
1.104163,,15947085,13597930
1.105148,,15964703,13592495
1.106133,,15970893,13591003
1.107089,,15968909,13592725
1.108074,,15961567,13591648
1.109059,4287344991,15953799,13589793
1.110015,,15947766,13591294
1.111000,,15943274,13593139
1.111985,,15944801,13586331
1.112971,,15941501,13578499
1.113926,,15937971,13574582
1.114911,,15935312,13573955
1.115897,,15932550,13574707
1.116882,,15927595,13575565
1.117837,4287344766,15928495,13573873
1.118823,,15930834,13572187
1.119808,,15931699,13572915
1.120763,,15937320,13573652
1.121749,,15945332,13574299
1.122734,,15935910,13575548
1.123719,,15927224,13572026
1.124675,,15925345,13567644
1.125660,4287343979,15918511,13566026
1.128586,,15918228,13575494
1.129571,,15920297,13571839
1.130557,,15924177,13566557
1.131512,,15930392,13564341
1.132497,,15934752,13562857
1.133483,4287342665,15935765,13561394
1.134468,,15928565,13562293
1.135423,,15923832,13561520
1.136409,,15924868,13560428
1.137394,,15924109,13559509
1.138350,,15923707,13558888
1.139335,,15919332,13557942
1.140320,,15913559,13554409
1.141305,4287340990,15917221,13553235
1.142261,,15917249,13556477
1.143246,,15910782,13556355
1.144231,,15909544,13551112
1.145217,,15911837,13548285
1.146172,,15923503,13547517
1.147158,,15931609,13544319
1.148143,,15921790,13542989
1.149098,,15918853,13544686
1.150084,4287339159,15928712,13545788
1.151069,,15939664,13544850
1.152054,,15946365,13542423
1.153010,,15937843,13540637
1.153995,,15930489,13540056
1.154980,,15927522,13539619
1.155965,,15933284,13537787
1.156921,,15945921,13536175
1.157906,4287337327,15944365,13533275
1.158892,,15944354,13529609
1.159847,,15952832,13527724
1.160832,,15953250,13528409
1.161818,,15944545,13528467
1.162803,,15943578,13527830
1.163758,,15945601,13527693
1.164744,,15950489,13527448
1.165729,4287335816,15954146,13526947
1.166714,,15948795,13524790
1.169640,,15968677,13518854
1.170626,,15957729,13518335
1.171581,,15952459,13517650
1.172566,,15948814,13516236
1.173552,4287334922,15944389,13514472
1.174507,,15952479,13512269
1.175492,,15967111,13507642
1.176478,,15971775,13500255
1.177463,,15962577,13498519
1.178418,,15958832,13502145
1.179404,,15964427,13501102
1.180389,,15966835,13499996
1.181344,,15968643,13501194
1.182330,4287334555,15970437,13497274
1.183315,,15969689,13492978
1.184300,,15967158,13493029
1.185256,,15960325,13489699
1.186241,,15958657,13484020
1.187226,,15960158,13480759
1.188212,,15956665,13483196
1.189167,,15958989,13489475
1.190152,4287334505,15964987,13488127
1.191138,,15966571,13479699
1.192093,,15969712,13473446
1.193078,,15966315,13473222
1.194064,,15967294,13476003
1.195049,,15969692,13473651
1.196004,,15973945,13469927
1.196990,,15975719,13467087
1.197975,4287334922,15983225,13465109
1.198960,,15982209,13463641
1.199916,,15973155,13464539
1.200901,,15962999,13465499
1.201886,,15960592,13463822
1.202842,,15964474,13459337
1.203827,,15969874,13456909
1.204812,,15969698,13452689
1.205798,,15961558,13451128
1.206753,4287335565,15957562,13452948
1.209709,,15974500,13443769
1.210665,,15970137,13442487
1.211650,,15966649,13441253
1.212635,,15974262,13441297
1.213591,,15979630,13443439
1.214576,4287336313,15977644,13444526
1.215561,,15976794,13444009
1.216546,,15981344,13442545
1.217502,,15979459,13438572
1.218487,,15971195,13435139
1.219473,,15963930,13431807
1.220458,,15969757,13428998
1.221413,,15972827,13426341
1.222399,4287337301,15966819,13427154
1.223384,,15966718,13428208
1.224339,,15965636,13427298
1.225325,,15966278,13428115
1.226310,,15967593,13427502
1.227295,,15966820,13425172
1.228251,,15971528,13424621
1.229236,,15978171,13421518
1.230221,4287338263,15985770,13419451
1.231207,,15992069,13416256
1.232162,,15996113,13410238
1.233147,,16001002,13409640
1.234133,,16001239,13414757
1.235088,,15999977,13419072
1.236073,,16005447,13418089
1.237059,,16015807,13413649
1.238044,,16015534,13411185
1.238999,4287339246,16022448,13411199
1.239985,,16038299,13410679
1.240970,,16036478,13409595
1.241955,,16033205,13407492
1.242911,,16033999,13403040
1.243896,,16039388,13399950
1.244881,,16056528,13398917
1.245837,,16061480,13398020
1.246822,4287340173,16058461,13397937
1.249748,,16066751,13393783
1.250733,,16063892,13392952
1.251719,,16048557,13389410
1.252704,,16042454,13386772
1.253659,,16051176,13386394
1.254645,4287340833,16057867,13384931
1.255630,,16067602,13384330
1.256585,,16077529,13382917
1.257571,,16081277,13377389
1.258556,,16077287,13374292
1.259541,,16070489,13379797
1.260497,,16059137,13384674
1.261482,,16055097,13380905
1.262467,4287341215,16055490,13377654
1.263453,,16051390,13376485
1.264408,,16050756,13375075
1.265393,,16050413,13368519
1.266379,,16048527,13365032
1.267334,,16046472,13368678
1.268320,,16045217,13367536
1.269305,,16037299,13363549
1.270290,,16027221,13363607
1.271246,4287341229,16023711,13359229
1.272231,,16024927,13352988
1.273216,,16021820,13355983
1.274201,,16019753,13349879
1.275157,,16017829,13345959
1.276142,,16014425,13349550
1.277127,,16014604,13349994
1.278083,,16016191,13351254
1.279068,4287340981,16017807,13346812
1.280054,,16013940,13341005
1.281039,,16017081,13341518
1.281994,,16026052,13339805
1.282980,,16031515,13328288
1.283965,,16020384,13317576
1.284950,,16011760,13314642
1.285906,,16008601,13313278
1.286891,4287340821,16008952,13316905
1.287876,,16014409,13324216
1.290802,,16008878,13330148
1.291788,,16009570,13321365
1.292743,,16008294,13319826
1.293728,,16012257,13319360
1.294714,4287341311,16020875,13316910
1.295699,,16030647,13313512
1.296654,,16026915,13311456
1.297640,,16015090,13308749
1.298625,,16008072,13305954
1.299580,,16012116,13305870
1.300566,,16016586,13305631
1.301551,,16019335,13303637
1.302536,,16027083,13300132
1.303492,4287342431,16027777,13296727
1.304477,,16026956,13297677
1.305462,,16025588,13297594
1.306448,,16021308,13294419
1.307403,,16016964,13290813
1.308388,,16018830,13287506
1.309374,,16017778,13284411
1.310329,,16010402,13281534
1.311314,4287343452,16009489,13280195
1.312300,,16019294,13280067
1.313285,,16027261,13278577
1.314240,,16023853,13277166
1.315226,,16013828,13275440
1.316211,,16004146,13272278
1.317196,,16013095,13269553
1.318152,,16025264,13267085
1.319137,4287343882,16023702,13264404
1.320122,,16011206,13262618
1.321078,,16006460,13259907
1.322063,,16013220,13256831
1.323048,,16015440,13255305
1.324034,,16015413,13258032
1.324989,,16016937,13262069
1.325974,,16010412,13264029
1.326960,4287343950,16009309,13262746
1.327945,,16019767,13259238
1.330871,,16022687,13238708
1.331827,,16020503,13235703
1.332812,,16020298,13232524
1.333797,,16012708,13228930
1.334782,,16009015,13230469
1.335738,4287343888,16017390,13237775
1.336723,,16016055,13242723
1.337708,,16010282,13241955
1.338694,,16015234,13240819
1.339649,,16014140,13241235
1.340635,,16012675,13242455
1.341620,,16017330,13242334
1.342575,,16020419,13233638
1.343561,4287343645,16019122,13222655
1.344546,,16008226,13216801
1.345531,,15999079,13217785
1.346487,,16004299,13220117
1.347472,,16016894,13217130
1.348457,,16023497,13209190
1.349443,,16021197,13203286
1.350398,,16006167,13204388
1.351383,4287343214,16002734,13208504
1.352369,,16013595,13204663
1.353324,,16016184,13198002
1.354309,,16011020,13196738
1.355295,,16005275,13198067
1.356280,,16010229,13197335
1.357235,,16013504,13198446
1.358221,,16007285,13201760
1.359206,4287342668,16010849,13201372
1.360161,,16013600,13195809
1.361147,,16006842,13191315
1.362132,,16005235,13191017
1.363117,,16005020,13192394
1.364073,,15999529,13190130
1.365058,,15995843,13181965
1.366043,,16002240,13175284
1.367029,,16011362,13174151
1.367984,4287342374,16015457,13172974
1.368969,,16012395,13174492
1.371895,,15999694,13171887
1.372881,,15996926,13167341
1.373866,,15993394,13164029
1.374821,,15992682,13159992
1.375807,4287342207,15996559,13153577
1.376792,,15999386,13155237
1.377777,,15994379,13158625
1.378733,,15986849,13159509
1.379718,,15986020,13159790
1.380703,,15989910,13159212
1.381689,,15992159,13155483
1.382644,,15994699,13151572
1.383629,4287341883,16001723,13151412
1.384615,,15998038,13151522
1.385570,,15981749,13147219
1.386555,,15981265,13141975
1.387541,,15992579,13137978
1.388526,,15991860,13134772
1.389482,,15984970,13129232
1.390467,,15980652,13129781
1.391452,4287341676,15980677,13133030
1.392437,,15979577,13133693
1.393393,,15983017,13132374
1.394378,,15991122,13134567
1.395363,,15996095,13131268
1.396319,,15991021,13128121
1.397304,,15985870,13125109
1.398289,,15988613,13117497
1.399275,,15984867,13111564
1.400230,4287341916,15978399,13111959
1.401216,,15974876,13111954
1.402201,,15976687,13113804
1.403156,,15980322,13117275
1.404142,,15977496,13117290
1.405127,,15973772,13115502
1.406112,,15976175,13115662
1.407068,,15973903,13115040
1.408053,4287342390,15970412,13112191
1.409038,,15968358,13111440
1.411964,,15987643,13104615
1.412950,,15979841,13105914
1.413935,,15967900,13105817
1.414890,,15975294,13103570
1.415876,4287342777,15980992,13099508
1.416861,,15973872,13096672
1.417816,,15969554,13092974
1.418802,,15962491,13091136
1.419787,,15965995,13091937
1.420772,,15974945,13093767
1.421728,,15975299,13092907
1.422713,,15977911,13093557
1.423698,4287343121,15981000,13096317
1.424654,,15982374,13094916
1.425639,,15976677,13092200
1.426624,,15974229,13090870
1.427610,,15968240,13089519
1.428565,,15964240,13091079
1.429550,,15964940,13093090
1.430536,,15964117,13092620
1.431521,,15967151,13091045
1.432476,4287343407,15966458,13088406
1.433462,,15966909,13086496
1.434447,,15970919,13086063
1.435432,,15965957,13084171
1.436388,,15958879,13079687
1.437373,,15957955,13076711
1.438358,,15954903,13077249
1.439314,,15960965,13079844
1.440299,4287342971,15970586,13079345
1.441284,,15974925,13076718
1.442270,,15973528,13075000
1.443225,,15967764,13075306
1.444210,,15965948,13076451
1.445196,,15962144,13076497
1.446151,,15965236,13075260
1.447136,,15973064,13071336
1.448122,4287342258,15973791,13069188
1.449107,,15967932,13069696
1.451735,,15974153,13070569
1.452033,,15972335,13071963
1.453018,,15969504,13070943
1.453974,,15966984,13067094
1.454959,,15965050,13064439
1.455944,4287341593,15960330,13058537
1.456930,,15962848,13050127
1.457885,,15967034,13048135
1.458870,,15966692,13051415
1.459856,,15964720,13053502
1.460811,,15961857,13054892
1.461797,,15962955,13055567
1.462782,,15961913,13051768
1.463767,,15961504,13044052
1.464723,4287340846,15965209,13041390
1.465708,,15968457,13045957
1.466693,,15971306,13051429
1.467678,,15973209,13053176
1.468634,,15972096,13050860
1.469619,,15970717,13044287
1.470605,,15971255,13037187
1.471560,,15969550,13036089
1.472545,4287339996,15965660,13037740
1.473531,,15967657,13038313
1.474516,,15968582,13035334
1.475471,,15966864,13029459
1.476457,,15972382,13027536
1.477442,,15981405,13031799
1.478397,,15984167,13030490
1.479383,,15982710,13024795
1.480368,4287338992,15976667,13022994
1.481353,,15971964,13025412
1.482309,,15975009,13022674
1.483294,,15973502,13018312
1.484279,,15969825,13011817
1.485265,,15975913,13003363
1.486220,,15977335,13001427
1.487205,,15974932,13005634
1.488191,4287337888,15980633,13010294
1.489146,,15982082,13013285
1.492102,,15970739,13012497
1.493057,,15968609,13012200
1.494043,,15970052,13011615
1.495028,,15973484,13010820
1.496013,,15975137,13008277
1.496969,4287336998,15976231,13006428
1.497954,,15971096,13004540
1.498939,,15967954,13001529
1.499895,,15975580,13002437
1.500880,,15982792,13002313
1.501865,,15984540,12999196
1.502851,,15982560,13000249
1.503806,,15980170,13002705
1.504791,4287336431,15981937,13001102
1.505777,,15981836,12997653
1.506762,,15983359,12998352
1.507717,,15988701,12998125
1.508703,,15994826,12994774
1.509688,,15992357,12991050
1.510643,,15985137,12990020
1.511629,,15989041,12988742
1.512614,4287336133,15989656,12986804
1.513599,,15988855,12985343
1.514555,,15984631,12985221
1.515540,,15981587,12984052
1.516525,,15986150,12981850
1.517511,,15987435,12980609
1.518466,,15983829,12980556
1.519451,,15987150,12978340
1.520437,,15992571,12971532
1.521392,4287336156,15997405,12967563
1.522378,,16003458,12968922
1.523363,,16003287,12973429
1.524348,,16005050,12973923
1.525304,,16001639,12969447
1.526289,,15994214,12969096
1.527274,,15987373,12970244
1.528259,,15985852,12968855
1.529215,4287336565,15990860,12967797
1.532141,,15996354,12963602
1.533126,,15994078,12960525
1.534112,,15995487,12959361
1.535097,,15993235,12959567
1.536052,,15997194,12959825
1.537038,4287337325,16004205,12959129
1.538023,,16004105,12958040
1.539008,,16000702,12956485
1.539964,,15999408,12949863
1.540949,,15999296,12943642
1.541934,,16000961,12944787
1.542890,,16004324,12949067
1.543875,,16003010,12948468
1.544860,4287338378,15999376,12947405
1.545846,,16004673,12946494
1.546801,,16009129,12939074
1.547786,,16015033,12933910
1.548772,,16015715,12932820
1.549757,,16009966,12931704
1.550712,,16007949,12933258
1.551698,,16003840,12934611
1.552683,,16003159,12931290
1.553638,4287339394,16005126,12932587
1.554624,,16005469,12937367
1.555609,,16009309,12939812
1.556594,,16009320,12940273
1.557550,,16009727,12936699
1.558535,,16014454,12929010
1.559520,,16019954,12919847
1.560506,,16022961,12916580
1.561461,4287340376,16027592,12923909
1.562446,,16026129,12929419
1.563432,,16019065,12926844
1.564387,,16014763,12919895
1.565372,,16016682,12918704
1.566358,,16019944,12918619
1.567343,,16017995,12914779
1.568298,,16021906,12911494
1.569284,4287341187,16024727,12908693
1.570269,,16023878,12911003
1.573195,,16027485,12912648
1.574180,,16028070,12905684
1.575136,,16023312,12899935
1.576121,,16027302,12899839
1.577106,4287341620,16027093,12902470
1.578092,,16025125,12902765
1.579047,,16026975,12904362
